【  央视频道  】,#genre#
CCTV10,http://110.72.64.143:808/hls/99/index.m3u8
CCTV10,http://110.72.64.143:808/hls/99/index.m3u8
CCTV10,http://122.233.39.112:58888/rtp/233.50.201.122:5140
CCTV10,http://113.78.253.125:8888/udp/239.77.1.169:5146
CCTV10,http://120.41.125.248:8888/rtp/239.61.2.176:9044
CCTV10,http://118.248.175.95:8888/udp/239.76.246.160:1234
CCTV10,http://118.248.175.95:8888/udp/239.76.253.160:9000
CCTV10K1,http://113.15.185.206:8181/tsfile/live/1101_1.m3u8
CCTV10K1,http://113.15.185.206:8181/tsfile/live/1101_1.m3u8
CCTV10K1,http://113.15.185.206:8181/tsfile/live/1101_1.m3u8
CCTV10K1,http://113.15.185.206:8181/tsfile/live/1101_1.m3u8
CCTV10K1,http://113.15.184.185:8181/tsfile/live/1101_1.m3u8
CCTV10K1,http://113.15.184.185:8181/tsfile/live/1101_1.m3u8
CCTV10测试,http://219.128.40.55:8888/udp/239.77.0.134:5146
CCTV10测试,http://113.78.253.125:8888/udp/239.77.0.134:5146
CCTV10测试,http://125.92.140.57:8888/udp/239.77.0.134:5146
CCTV10测试,http://116.5.239.98:8000/udp/239.77.0.134:5146
CCTV10测试,http://125.92.140.57:8888/udp/239.77.0.134:5146
CCTV10测试,http://125.92.140.57:8888/udp/239.77.0.134:5146
CCTV10测试,http://116.5.239.98:8000/udp/239.77.0.134:5146
CCTV10测试,http://14.117.234.18:9000/udp/239.77.0.134:5146
CCTV10画中画,http://118.113.157.65:4022/udp/239.93.1.63:5140
CCTV10画中画,http://182.148.130.254:58888/udp/239.93.1.63:5140
CCTV10画中画,http://118.112.90.2:8888/udp/239.93.1.63:5140
CCTV10画中画,http://110.185.39.49:8888/udp/239.93.1.63:5140
CCTV10画中画,http://182.148.130.254:58888/udp/239.93.1.63:5140
CCTV10画中画,http://182.148.15.100:8888/udp/239.93.1.63:5140
CCTV11,http://125.88.8.114:9901/tsfile/live/0011_1.m3u8
CCTV11,http://180.142.145.135:8181/tsfile/live/0011_1.m3u8
CCTV11,http://125.88.8.114:9901/tsfile/live/0011_1.m3u8
CCTV11,http://125.88.8.114:9901/tsfile/live/0011_1.m3u8
CCTV11,http://61.144.82.94:808/hls/627/index.m3u8
CCTV11,http://110.72.64.143:808/hls/100/index.m3u8
CCTV11,http://120.41.125.248:8888/rtp/239.61.2.21:8120
CCTV11,http://118.248.175.95:8888/udp/239.76.245.251:1234
CCTV11W,http://113.15.185.206:8181/tsfile/live/1089_1.m3u8
CCTV11W,http://113.15.185.206:8181/tsfile/live/1089_1.m3u8
CCTV11W,http://113.15.185.206:8181/tsfile/live/1089_1.m3u8
CCTV11W,http://113.15.184.185:8181/tsfile/live/1089_1.m3u8
CCTV11W,http://113.15.184.185:8181/tsfile/live/1089_1.m3u8
CCTV11画中画,http://118.112.90.2:8888/udp/239.93.0.170:5140
CCTV11画中画,http://110.185.39.49:8888/udp/239.93.0.170:5140
CCTV11画中画,http://182.148.130.254:58888/udp/239.93.0.170:5140
CCTV11画中画,http://182.148.130.254:58888/udp/239.93.0.170:5140
CCTV11画中画,http://118.113.157.65:4022/udp/239.93.0.170:5140
CCTV11画中画,http://182.148.15.100:8888/udp/239.93.0.170:5140
CCTV12,http://110.72.64.143:808/hls/101/index.m3u8
CCTV12,http://110.72.64.143:808/hls/101/index.m3u8
CCTV12,http://61.144.82.99:808/hls/628/index.m3u8
CCTV12,http://61.144.82.99:808/hls/57/index.m3u8
CCTV12,http://118.248.175.95:8888/udp/239.76.253.162:9000
CCTV12,http://120.41.125.248:8888/rtp/239.61.2.177:9050
CCTV12,http://118.248.175.95:8888/udp/239.76.246.162:1234
CCTV12,http://118.254.159.80:8888/udp/239.76.253.162:9000
CCTV12K2,http://113.15.185.206:8181/tsfile/live/faacts/1132_1.m3u8
CCTV12K2,http://113.15.185.206:8181/tsfile/live/faacts/1132_1.m3u8
CCTV12K2,http://113.15.185.206:8181/tsfile/live/faacts/1132_1.m3u8
CCTV12K2,http://113.15.185.206:8181/tsfile/live/faacts/1132_1.m3u8
CCTV12K2,http://113.15.184.185:8181/tsfile/live/faacts/1132_1.m3u8
CCTV12测试,http://125.92.140.57:8888/udp/239.77.0.136:5146
CCTV12测试,http://113.78.253.125:8888/udp/239.77.0.136:5146
CCTV12测试,http://116.5.239.98:8000/udp/239.77.0.136:5146
CCTV12测试,http://113.78.253.125:8888/udp/239.77.0.136:5146
CCTV12测试,http://125.92.140.57:8888/udp/239.77.0.136:5146
CCTV12测试,http://14.117.234.18:9000/udp/239.77.0.136:5146
